bill,body,committee,proceeding,sched_date,sched_time,venue,tier,bills_in_slot,match,video_id,video_title,stream_start,predicted_offset,watch_url,candidates,observed_start,observed_end,notes
SB17,S,Ways and Means,hearing,2023-01-18,09:30,SH 100,A-unique-slot,1,single video,7kLkMBtgifw,Senate Ways and Means (01/18/23),08:59:18,0:30:42,https://www.youtube.com/watch?v=7kLkMBtgifw&t=1542s,,,,
SB36,S,Health and Human Services,hearing,2023-01-18,09:30,LOB 101,A-unique-slot,1,single video,KlgGB6DZsbY,Senate Health and Human Services (01/18/23),08:58:12,0:31:48,https://www.youtube.com/watch?v=KlgGB6DZsbY&t=1608s,,,,
SB45,S,Executive Departments and Administration,hearing,2023-01-18,09:30,SH 103,A-unique-slot,1,2 videos that day - pick manually,,,,,,House Executive Departments and Administration (01/18/23) | Senate Executive Departments and Administration (01/18/23),,,
HB174,H,"Resources, Recreation and Development",public hearing,2023-01-18,09:45,LOB 305-307,A-unique-slot,1,single video,Ndeb-njC8Ko,"House Resources, Recreation and Development (01/18/23)",09:05:02,0:39:58,https://www.youtube.com/watch?v=Ndeb-njC8Ko&t=2098s,,,,
SB18,S,Ways and Means,hearing,2023-01-18,09:45,SH 100,A-unique-slot,1,single video,7kLkMBtgifw,Senate Ways and Means (01/18/23),08:59:18,0:45:42,https://www.youtube.com/watch?v=7kLkMBtgifw&t=2442s,,,,
SB34,S,Health and Human Services,hearing,2023-01-18,09:45,LOB 101,A-unique-slot,1,single video,KlgGB6DZsbY,Senate Health and Human Services (01/18/23),08:58:12,0:46:48,https://www.youtube.com/watch?v=KlgGB6DZsbY&t=2508s,,,,
SB49,S,Executive Departments and Administration,hearing,2023-01-18,09:45,SH 103,A-unique-slot,1,2 videos that day - pick manually,,,,,,House Executive Departments and Administration (01/18/23) | Senate Executive Departments and Administration (01/18/23),,,
HB178,H,Commerce and Consumer Affairs,public hearing,2023-01-18,10:00,LOB 302-304,A-unique-slot,1,single video,irRSxy8bgd8,House Commerce and Consumer Affairs (01/18/23),09:56:26,0:03:34,https://www.youtube.com/watch?v=irRSxy8bgd8&t=0s,,,,
HB290,H,Judiciary,public hearing,2023-01-18,10:00,LOB 206-208,A-unique-slot,1,single video,nzzo6Zcxrpo,House Judiciary (01/18/23),08:58:16,1:01:44,https://www.youtube.com/watch?v=nzzo6Zcxrpo&t=3404s,,,,
HB355,H,Executive Departments and Administration,public hearing,2023-01-18,10:00,LOB 306-308,A-unique-slot,1,2 videos that day - pick manually,,,,,,House Executive Departments and Administration (01/18/23) | Senate Executive Departments and Administration (01/18/23),,,
HB355,H,Executive Departments and Administration,executive session,2023-01-18,10:00,LOB 306-308,A-unique-slot,1,2 videos that day - pick manually,,,,,,House Executive Departments and Administration (01/18/23) | Senate Executive Departments and Administration (01/18/23),,,
HB89,H,Criminal Justice and Public Safety,public hearing,2023-01-18,10:00,LOB 202-204,A-unique-slot,1,single video,8ZZGUJCEkrM,House Criminal Justice and Public Safety (01/18/23),09:59:07,0:00:53,https://www.youtube.com/watch?v=8ZZGUJCEkrM&t=0s,,,,
HB95,H,Municipal and County Government,public hearing,2023-01-18,10:00,LOB 301-303,A-unique-slot,1,single video,NQ07EcqwFfk,House Municipal and County Government (01/18/23),09:59:16,0:00:44,https://www.youtube.com/watch?v=NQ07EcqwFfk&t=0s,,,,
SB30,S,Health and Human Services,hearing,2023-01-18,10:00,LOB 101,A-unique-slot,1,single video,KlgGB6DZsbY,Senate Health and Human Services (01/18/23),08:58:12,1:01:48,https://www.youtube.com/watch?v=KlgGB6DZsbY&t=3408s,,,,
SB51,S,Ways and Means,hearing,2023-01-18,10:00,SH 100,A-unique-slot,1,single video,7kLkMBtgifw,Senate Ways and Means (01/18/23),08:59:18,1:00:42,https://www.youtube.com/watch?v=7kLkMBtgifw&t=3342s,,,,
SB57,S,Executive Departments and Administration,hearing,2023-01-18,10:00,SH 103,A-unique-slot,1,2 videos that day - pick manually,,,,,,House Executive Departments and Administration (01/18/23) | Senate Executive Departments and Administration (01/18/23),,,
HB420,H,Education,public hearing,2023-01-18,10:10,LOB 205-207,A-unique-slot,1,single video,qf3j31iAd8o,House Education (01/18/23),09:29:21,0:40:39,https://www.youtube.com/watch?v=qf3j31iAd8o&t=2139s,,,,
HB194,H,"Resources, Recreation and Development",public hearing,2023-01-18,10:15,LOB 305-307,A-unique-slot,1,single video,Ndeb-njC8Ko,"House Resources, Recreation and Development (01/18/23)",09:05:02,1:09:58,https://www.youtube.com/watch?v=Ndeb-njC8Ko&t=3898s,,,,
SB67,S,Executive Departments and Administration,hearing,2023-01-18,10:15,SH 103,A-unique-slot,1,2 videos that day - pick manually,,,,,,House Executive Departments and Administration (01/18/23) | Senate Executive Departments and Administration (01/18/23),,,
HB162,H,Judiciary,public hearing,2023-01-18,10:30,LOB 206-208,A-unique-slot,1,single video,nzzo6Zcxrpo,House Judiciary (01/18/23),08:58:16,1:31:44,https://www.youtube.com/watch?v=nzzo6Zcxrpo&t=5204s,,,,
HB391,H,Executive Departments and Administration,public hearing,2023-01-18,10:30,LOB 306-308,A-unique-slot,1,2 videos that day - pick manually,,,,,,House Executive Departments and Administration (01/18/23) | Senate Executive Departments and Administration (01/18/23),,,
HB141,H,"Resources, Recreation and Development",public hearing,2023-01-18,10:45,LOB 305-307,A-unique-slot,1,single video,Ndeb-njC8Ko,"House Resources, Recreation and Development (01/18/23)",09:05:02,1:39:58,https://www.youtube.com/watch?v=Ndeb-njC8Ko&t=5698s,,,,
HB239,H,Commerce and Consumer Affairs,public hearing,2023-01-18,10:45,LOB 302-304,A-unique-slot,1,single video,irRSxy8bgd8,House Commerce and Consumer Affairs (01/18/23),09:56:26,0:48:34,https://www.youtube.com/watch?v=irRSxy8bgd8&t=2614s,,,,
HB422,H,Municipal and County Government,public hearing,2023-01-18,10:45,LOB 301-303,A-unique-slot,1,single video,NQ07EcqwFfk,House Municipal and County Government (01/18/23),09:59:16,0:45:44,https://www.youtube.com/watch?v=NQ07EcqwFfk&t=2444s,,,,
HB97,H,Criminal Justice and Public Safety,public hearing,2023-01-18,10:45,LOB 202-204,A-unique-slot,1,single video,8ZZGUJCEkrM,House Criminal Justice and Public Safety (01/18/23),09:59:07,0:45:53,https://www.youtube.com/watch?v=8ZZGUJCEkrM&t=2453s,,,,
HB364,H,Education,public hearing,2023-01-18,10:50,LOB 205-207,A-unique-slot,1,single video,qf3j31iAd8o,House Education (01/18/23),09:29:21,1:20:39,https://www.youtube.com/watch?v=qf3j31iAd8o&t=4539s,,,,
HB164,H,Judiciary,public hearing,2023-01-18,11:00,LOB 206-208,A-unique-slot,1,single video,nzzo6Zcxrpo,House Judiciary (01/18/23),08:58:16,2:01:44,https://www.youtube.com/watch?v=nzzo6Zcxrpo&t=7004s,,,,
HB98,H,Municipal and County Government,public hearing,2023-01-18,11:00,LOB 301-303,A-unique-slot,1,single video,NQ07EcqwFfk,House Municipal and County Government (01/18/23),09:59:16,1:00:44,https://www.youtube.com/watch?v=NQ07EcqwFfk&t=3344s,,,,
HB366,H,Executive Departments and Administration,public hearing,2023-01-18,11:15,LOB 306-308,A-unique-slot,1,2 videos that day - pick manually,,,,,,House Executive Departments and Administration (01/18/23) | Senate Executive Departments and Administration (01/18/23),,,
HB366,H,Executive Departments and Administration,executive session,2023-01-18,11:15,LOB 306-308,A-unique-slot,1,2 videos that day - pick manually,,,,,,House Executive Departments and Administration (01/18/23) | Senate Executive Departments and Administration (01/18/23),,,
HB42,H,Commerce and Consumer Affairs,public hearing,2023-01-18,11:15,LOB 302-304,A-unique-slot,1,single video,irRSxy8bgd8,House Commerce and Consumer Affairs (01/18/23),09:56:26,1:18:34,https://www.youtube.com/watch?v=irRSxy8bgd8&t=4414s,,,,
HB434,H,"Resources, Recreation and Development",public hearing,2023-01-18,11:15,LOB 305-307,A-unique-slot,1,single video,Ndeb-njC8Ko,"House Resources, Recreation and Development (01/18/23)",09:05:02,2:09:58,https://www.youtube.com/watch?v=Ndeb-njC8Ko&t=7498s,,,,
HB99,H,Municipal and County Government,public hearing,2023-01-18,11:15,LOB 301-303,A-unique-slot,1,single video,NQ07EcqwFfk,House Municipal and County Government (01/18/23),09:59:16,1:15:44,https://www.youtube.com/watch?v=NQ07EcqwFfk&t=4244s,,,,
HB169,H,Judiciary,public hearing,2023-01-18,11:30,LOB 206-208,A-unique-slot,1,single video,nzzo6Zcxrpo,House Judiciary (01/18/23),08:58:16,2:31:44,https://www.youtube.com/watch?v=nzzo6Zcxrpo&t=8804s,,,,
HB267,H,Education,public hearing,2023-01-18,11:30,LOB 205-207,A-unique-slot,1,single video,qf3j31iAd8o,House Education (01/18/23),09:29:21,2:00:39,https://www.youtube.com/watch?v=qf3j31iAd8o&t=6939s,,,,
HB107,H,Criminal Justice and Public Safety,public hearing,2023-01-18,11:45,LOB 202-204,A-unique-slot,1,single video,8ZZGUJCEkrM,House Criminal Justice and Public Safety (01/18/23),09:59:07,1:45:53,https://www.youtube.com/watch?v=8ZZGUJCEkrM&t=6053s,,,,
HB154,H,Municipal and County Government,public hearing,2023-01-18,12:00,LOB 301-303,A-unique-slot,1,single video,NQ07EcqwFfk,House Municipal and County Government (01/18/23),09:59:16,2:00:44,https://www.youtube.com/watch?v=NQ07EcqwFfk&t=6944s,,,,
HB287,H,Criminal Justice and Public Safety,public hearing,2023-01-18,12:15,LOB 202-204,A-unique-slot,1,single video,8ZZGUJCEkrM,House Criminal Justice and Public Safety (01/18/23),09:59:07,2:15:53,https://www.youtube.com/watch?v=8ZZGUJCEkrM&t=7853s,,,,
HB187,H,Judiciary,public hearing,2023-01-18,13:00,LOB 206-208,A-unique-slot,1,single video,nzzo6Zcxrpo,House Judiciary (01/18/23),08:58:16,4:01:44,https://www.youtube.com/watch?v=nzzo6Zcxrpo&t=14204s,,,,
HB377,H,Education,public hearing,2023-01-18,13:00,LOB 205-207,A-unique-slot,1,single video,qf3j31iAd8o,House Education (01/18/23),09:29:21,3:30:39,https://www.youtube.com/watch?v=qf3j31iAd8o&t=12339s,,,,
HB327,H,Executive Departments and Administration,public hearing,2023-01-18,13:15,LOB 306-308,A-unique-slot,1,2 videos that day - pick manually,,,,,,House Executive Departments and Administration (01/18/23) | Senate Executive Departments and Administration (01/18/23),,,
HB327,H,Executive Departments and Administration,executive session,2023-01-18,13:15,LOB 306-308,A-unique-slot,1,2 videos that day - pick manually,,,,,,House Executive Departments and Administration (01/18/23) | Senate Executive Departments and Administration (01/18/23),,,
HB383,H,Commerce and Consumer Affairs,public hearing,2023-01-18,13:15,LOB 302-304,A-unique-slot,1,single video,irRSxy8bgd8,House Commerce and Consumer Affairs (01/18/23),09:56:26,3:18:34,https://www.youtube.com/watch?v=irRSxy8bgd8&t=11614s,,,,
CACR5,H,Judiciary,public hearing,2023-01-18,13:30,LOB 206-208,A-unique-slot,1,single video,nzzo6Zcxrpo,House Judiciary (01/18/23),08:58:16,4:31:44,https://www.youtube.com/watch?v=nzzo6Zcxrpo&t=16004s,,,,
HB433,H,Municipal and County Government,public hearing,2023-01-18,13:30,LOB 301-303,A-unique-slot,1,single video,NQ07EcqwFfk,House Municipal and County Government (01/18/23),09:59:16,3:30:44,https://www.youtube.com/watch?v=NQ07EcqwFfk&t=12344s,,,,
HB426,H,Commerce and Consumer Affairs,public hearing,2023-01-18,13:45,LOB 302-304,A-unique-slot,1,single video,irRSxy8bgd8,House Commerce and Consumer Affairs (01/18/23),09:56:26,3:48:34,https://www.youtube.com/watch?v=irRSxy8bgd8&t=13414s,,,,
HB230,H,Executive Departments and Administration,public hearing,2023-01-18,14:00,LOB 306-308,A-unique-slot,1,2 videos that day - pick manually,,,,,,House Executive Departments and Administration (01/18/23) | Senate Executive Departments and Administration (01/18/23),,,
HB230,H,Executive Departments and Administration,executive session,2023-01-18,14:00,LOB 306-308,A-unique-slot,1,2 videos that day - pick manually,,,,,,House Executive Departments and Administration (01/18/23) | Senate Executive Departments and Administration (01/18/23),,,
HB240,H,Judiciary,public hearing,2023-01-18,14:00,LOB 206-208,A-unique-slot,1,single video,nzzo6Zcxrpo,House Judiciary (01/18/23),08:58:16,5:01:44,https://www.youtube.com/watch?v=nzzo6Zcxrpo&t=17804s,,,,
HB295,H,Municipal and County Government,public hearing,2023-01-18,14:00,LOB 301-303,A-unique-slot,1,single video,NQ07EcqwFfk,House Municipal and County Government (01/18/23),09:59:16,4:00:44,https://www.youtube.com/watch?v=NQ07EcqwFfk&t=14144s,,,,
HB429,H,Education,public hearing,2023-01-18,14:00,LOB 205-207,A-unique-slot,1,single video,qf3j31iAd8o,House Education (01/18/23),09:29:21,4:30:39,https://www.youtube.com/watch?v=qf3j31iAd8o&t=15939s,,,,
HB303,H,Commerce and Consumer Affairs,public hearing,2023-01-18,14:15,LOB 302-304,A-unique-slot,1,single video,irRSxy8bgd8,House Commerce and Consumer Affairs (01/18/23),09:56:26,4:18:34,https://www.youtube.com/watch?v=irRSxy8bgd8&t=15214s,,,,
CACR6,H,Judiciary,public hearing,2023-01-18,14:30,LOB 206-208,A-unique-slot,1,single video,nzzo6Zcxrpo,House Judiciary (01/18/23),08:58:16,5:31:44,https://www.youtube.com/watch?v=nzzo6Zcxrpo&t=19604s,,,,
HB416,H,Municipal and County Government,public hearing,2023-01-18,14:30,LOB 301-303,A-unique-slot,1,single video,NQ07EcqwFfk,House Municipal and County Government (01/18/23),09:59:16,4:30:44,https://www.youtube.com/watch?v=NQ07EcqwFfk&t=15944s,,,,
HB424,H,Education,public hearing,2023-01-18,14:45,LOB 205-207,A-unique-slot,1,single video,qf3j31iAd8o,House Education (01/18/23),09:29:21,5:15:39,https://www.youtube.com/watch?v=qf3j31iAd8o&t=18639s,,,,
HB63,H,Judiciary,public hearing,2023-01-18,15:00,LOB 206-208,A-unique-slot,1,single video,nzzo6Zcxrpo,House Judiciary (01/18/23),08:58:16,6:01:44,https://www.youtube.com/watch?v=nzzo6Zcxrpo&t=21404s,,,,
HB77,H,Municipal and County Government,public hearing,2023-01-18,15:00,LOB 301-303,A-unique-slot,1,single video,NQ07EcqwFfk,House Municipal and County Government (01/18/23),09:59:16,5:00:44,https://www.youtube.com/watch?v=NQ07EcqwFfk&t=17744s,,,,
HB123,H,Municipal and County Government,public hearing,2023-01-18,15:15,LOB 301-303,A-unique-slot,1,single video,NQ07EcqwFfk,House Municipal and County Government (01/18/23),09:59:16,5:15:44,https://www.youtube.com/watch?v=NQ07EcqwFfk&t=18644s,,,,
HB256,H,Judiciary,public hearing,2023-01-18,15:30,LOB 206-208,A-unique-slot,1,single video,nzzo6Zcxrpo,House Judiciary (01/18/23),08:58:16,6:31:44,https://www.youtube.com/watch?v=nzzo6Zcxrpo&t=23204s,,,,
HB320,H,Judiciary,public hearing,2023-01-19,09:00,LOB 206-208,A-unique-slot,1,single video,a9iqYhIVaA8,House Judiciary (01/19/23),08:59:22,0:00:38,https://www.youtube.com/watch?v=a9iqYhIVaA8&t=0s,,,,
HB171,H,Judiciary,public hearing,2023-01-19,09:30,LOB 206-208,A-unique-slot,1,single video,a9iqYhIVaA8,House Judiciary (01/19/23),08:59:22,0:30:38,https://www.youtube.com/watch?v=a9iqYhIVaA8&t=1538s,,,,
HB464,H,Education,public hearing,2023-01-19,09:30,LOB 205-207,A-unique-slot,1,single video,OUMZ11E9dtw,House Education (01/19/23),09:29:12,0:00:48,https://www.youtube.com/watch?v=OUMZ11E9dtw&t=0s,,,,
HB143,H,Criminal Justice and Public Safety,public hearing,2023-01-19,10:00,LOB 202-204,A-unique-slot,1,single video,kG22Efx4BF0,House Criminal Justice and Public Safety (01/19/23),09:59:12,0:00:48,https://www.youtube.com/watch?v=kG22Efx4BF0&t=0s,,,,
HB143,H,Criminal Justice and Public Safety,executive session,2023-01-19,10:00,LOB 202-204,A-unique-slot,1,single video,kG22Efx4BF0,House Criminal Justice and Public Safety (01/19/23),09:59:12,0:00:48,https://www.youtube.com/watch?v=kG22Efx4BF0&t=0s,,,,
HB266,H,Executive Departments and Administration,public hearing,2023-01-19,10:00,LOB 306-308,A-unique-slot,1,single video,3jTghu2gL5E,House Executive Departments and Administration (01/19/23),09:59:17,0:00:43,https://www.youtube.com/watch?v=3jTghu2gL5E&t=0s,,,,
HB314,H,Judiciary,public hearing,2023-01-19,10:00,LOB 206-208,A-unique-slot,1,single video,a9iqYhIVaA8,House Judiciary (01/19/23),08:59:22,1:00:38,https://www.youtube.com/watch?v=a9iqYhIVaA8&t=3338s,,,,
HB57,H,"Labor, Industrial and Rehabilitative Services",public hearing,2023-01-19,10:00,LOB 305-307,A-unique-slot,1,single video,rsWoQZM_5j4,"House Labor, Industrial and Rehabilitative Services (01/19/23)",09:58:57,0:01:03,https://www.youtube.com/watch?v=rsWoQZM_5j4&t=0s,,,,
HB148,H,Municipal and County Government,executive session,2023-01-19,10:30,LOB 301-303,C-shared-slot,8,single video,0-40nuYUH0Q,House Municipal and County Government (01/19/23),10:33:52,-0:03:52,https://www.youtube.com/watch?v=0-40nuYUH0Q&t=0s,,,,
HB149,H,Judiciary,public hearing,2023-01-19,10:30,LOB 206-208,A-unique-slot,1,single video,a9iqYhIVaA8,House Judiciary (01/19/23),08:59:22,1:30:38,https://www.youtube.com/watch?v=a9iqYhIVaA8&t=5138s,,,,
HB36,H,Municipal and County Government,executive session,2023-01-19,10:30,LOB 301-303,C-shared-slot,8,single video,0-40nuYUH0Q,House Municipal and County Government (01/19/23),10:33:52,-0:03:52,https://www.youtube.com/watch?v=0-40nuYUH0Q&t=0s,,,,
HB41,H,Municipal and County Government,executive session,2023-01-19,10:30,LOB 301-303,C-shared-slot,8,single video,0-40nuYUH0Q,House Municipal and County Government (01/19/23),10:33:52,-0:03:52,https://www.youtube.com/watch?v=0-40nuYUH0Q&t=0s,,,,
HB43,H,Municipal and County Government,executive session,2023-01-19,10:30,LOB 301-303,C-shared-slot,8,single video,0-40nuYUH0Q,House Municipal and County Government (01/19/23),10:33:52,-0:03:52,https://www.youtube.com/watch?v=0-40nuYUH0Q&t=0s,,,,
HB70,H,Municipal and County Government,executive session,2023-01-19,10:30,LOB 301-303,C-shared-slot,8,single video,0-40nuYUH0Q,House Municipal and County Government (01/19/23),10:33:52,-0:03:52,https://www.youtube.com/watch?v=0-40nuYUH0Q&t=0s,,,,
HB72,H,Municipal and County Government,executive session,2023-01-19,10:30,LOB 301-303,C-shared-slot,8,single video,0-40nuYUH0Q,House Municipal and County Government (01/19/23),10:33:52,-0:03:52,https://www.youtube.com/watch?v=0-40nuYUH0Q&t=0s,,,,
HB75,H,Municipal and County Government,executive session,2023-01-19,10:30,LOB 301-303,C-shared-slot,8,single video,0-40nuYUH0Q,House Municipal and County Government (01/19/23),10:33:52,-0:03:52,https://www.youtube.com/watch?v=0-40nuYUH0Q&t=0s,,,,
HB80,H,Municipal and County Government,executive session,2023-01-19,10:30,LOB 301-303,C-shared-slot,8,single video,0-40nuYUH0Q,House Municipal and County Government (01/19/23),10:33:52,-0:03:52,https://www.youtube.com/watch?v=0-40nuYUH0Q&t=0s,,,,
HB160,H,Criminal Justice and Public Safety,public hearing,2023-01-19,10:45,LOB 202-204,A-unique-slot,1,single video,kG22Efx4BF0,House Criminal Justice and Public Safety (01/19/23),09:59:12,0:45:48,https://www.youtube.com/watch?v=kG22Efx4BF0&t=2448s,,,,
HB337,H,Executive Departments and Administration,public hearing,2023-01-19,10:45,LOB 306-308,A-unique-slot,1,single video,3jTghu2gL5E,House Executive Departments and Administration (01/19/23),09:59:17,0:45:43,https://www.youtube.com/watch?v=3jTghu2gL5E&t=2443s,,,,
HB254,H,Judiciary,public hearing,2023-01-19,11:00,LOB 206-208,A-unique-slot,1,single video,a9iqYhIVaA8,House Judiciary (01/19/23),08:59:22,2:00:38,https://www.youtube.com/watch?v=a9iqYhIVaA8&t=6938s,,,,
HB367,H,Education,public hearing,2023-01-19,11:00,LOB 205-207,A-unique-slot,1,single video,OUMZ11E9dtw,House Education (01/19/23),09:29:12,1:30:48,https://www.youtube.com/watch?v=OUMZ11E9dtw&t=5148s,,,,
HB58,H,"Labor, Industrial and Rehabilitative Services",public hearing,2023-01-19,11:00,LOB 305-307,A-unique-slot,1,single video,rsWoQZM_5j4,"House Labor, Industrial and Rehabilitative Services (01/19/23)",09:58:57,1:01:03,https://www.youtube.com/watch?v=rsWoQZM_5j4&t=3363s,,,,
